menu_item,category_item,class_item,month,year,month,year
Baked Dry Rub Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Fresh Dry Rub Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
4-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,1,2010,2,2010
6-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,1,2010,2,2010
4-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,1,2010,2,2010
6-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,1,2010,2,2010
4-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,1,2010,2,2010
6-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Small,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Large,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Extra Large,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs King Size,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Family Size,Pork Ribs,Pork,1,2010,2,2010
4-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
6-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
8-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
10-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
12-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
15-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
20-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Combo,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Value Meal,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Deluxe Meal,Pork Ribs,Pork,1,2010,2,2010
Honey Glazed Pork Ribs Family Meal,Pork Ribs,Pork,1,2010,2,2010
Grilled Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Fried Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Baked Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
Fresh Honey Glazed Pork Ribs,Pork Ribs,Pork,1,2010,2,2010
4-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,1,2010,2,2010
6-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,1,2010,2,2010
4-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,1,2010,2,2010
6-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,1,2010,2,2010
4-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,1,2010,2,2010
6-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,1,2010,2,2010
Original Fish Burger,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Small,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Medium,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Large,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Extra Large,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger King Size,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Family Size,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Combo,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Value Meal,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Deluxe Meal,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Family Meal,Fish Burger,Fish,1,2010,2,2010
Grilled Original Fish Burger,Fish Burger,Fish,1,2010,2,2010
Fried Original Fish Burger,Fish Burger,Fish,1,2010,2,2010
Baked Original Fish Burger,Fish Burger,Fish,1,2010,2,2010
Fresh Original Fish Burger,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger on Sesame Bun,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger on Brioche,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger on Whole Wheat,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger on Sourdough,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Combo Small,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Value Meal Small,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Combo Medium,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Value Meal Medium,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Combo Large,Fish Burger,Fish,1,2010,2,2010
Original Fish Burger Value Meal Large,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Small,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Medium,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Large,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Extra Large,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger King Size,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Family Size,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Combo,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Value Meal,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Deluxe Meal,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Family Meal,Fish Burger,Fish,1,2010,2,2010
Grilled Deluxe Fish Burger,Fish Burger,Fish,1,2010,2,2010
Fried Deluxe Fish Burger,Fish Burger,Fish,1,2010,2,2010
Baked Deluxe Fish Burger,Fish Burger,Fish,1,2010,2,2010
Fresh Deluxe Fish Burger,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger on Sesame Bun,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger on Brioche,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger on Whole Wheat,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger on Sourdough,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Combo Small,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Value Meal Small,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Combo Medium,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Value Meal Medium,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Combo Large,Fish Burger,Fish,1,2010,2,2010
Deluxe Fish Burger Value Meal Large,Fish Burger,Fish,1,2010,2,2010
Premium Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Small,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Medium,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Large,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Extra Large,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich King Size,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Family Size,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Combo,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Value Meal,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Family Meal,Fish Sandwich,Fish,1,2010,2,2010
Grilled Premium Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Fried Premium Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Baked Premium Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Fresh Premium Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich on Brioche,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich on Sourdough,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Combo Small,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Value Meal Small,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Combo Medium,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Combo Large,Fish Sandwich,Fish,1,2010,2,2010
Premium Fish Sandwich Value Meal Large,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Small,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Medium,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Large,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Extra Large,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich King Size,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Family Size,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Combo,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Value Meal,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Family Meal,Fish Sandwich,Fish,1,2010,2,2010
Grilled Classic Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Fried Classic Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Baked Classic Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Fresh Classic Fish Sandwich,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich on Brioche,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich on Sourdough,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Combo Small,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Value Meal Small,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Combo Medium,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Combo Large,Fish Sandwich,Fish,1,2010,2,2010
Classic Fish Sandwich Value Meal Large,Fish Sandwich,Fish,1,2010,2,2010
Grilled Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Small,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Medium,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Large,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Extra Large,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet King Size,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Family Size,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Combo,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Value Meal,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Deluxe Meal,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Family Meal,Fish Fillet,Fish,1,2010,2,2010
Grilled Grilled Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fried Grilled Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Baked Grilled Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fresh Grilled Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet on Sesame Bun,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet on Brioche,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet on Whole Wheat,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet on Sourdough,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Combo Small,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Value Meal Small,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Combo Medium,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Value Meal Medium,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Combo Large,Fish Fillet,Fish,1,2010,2,2010
Grilled Fish Fillet Value Meal Large,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Small,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Medium,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Large,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Extra Large,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet King Size,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Family Size,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Combo,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Value Meal,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Deluxe Meal,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Family Meal,Fish Fillet,Fish,1,2010,2,2010
Grilled Battered Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fried Battered Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Baked Battered Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fresh Battered Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet on Sesame Bun,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet on Brioche,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet on Whole Wheat,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet on Sourdough,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Combo Small,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Value Meal Small,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Combo Medium,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Value Meal Medium,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Combo Large,Fish Fillet,Fish,1,2010,2,2010
Battered Fish Fillet Value Meal Large,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Small,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Medium,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Large,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Extra Large,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet King Size,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Family Size,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Combo,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Value Meal,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Deluxe Meal,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Family Meal,Fish Fillet,Fish,1,2010,2,2010
Grilled Cajun Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fried Cajun Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Baked Cajun Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Fresh Cajun Fish Fillet,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet on Sesame Bun,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet on Brioche,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet on Whole Wheat,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet on Sourdough,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Combo Small,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Value Meal Small,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Combo Medium,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Value Meal Medium,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Combo Large,Fish Fillet,Fish,1,2010,2,2010
Cajun Fish Fillet Value Meal Large,Fish Fillet,Fish,1,2010,2,2010
Plant-Based Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger Extra Large,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger King Size,Veggie Burger,Vegetables,1,2010,2,2010
Plant-Based Veggie Burger Family Size,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Plant-Based Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Fried Plant-Based Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Baked Plant-Based Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Fresh Plant-Based Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Fried Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Fried Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Fried Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger Extra Large,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger King Size,Veggie Burger,Vegetables,1,2010,2,2010
Garden Veggie Burger Family Size,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Garden Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Fried Garden Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Baked Garden Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Fresh Garden Veggie Burger,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Garden Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Fried Garden Veggie Burger Small,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Garden Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Fried Garden Veggie Burger Medium,Veggie Burger,Vegetables,1,2010,2,2010
Grilled Garden Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Fried Garden Veggie Burger Large,Veggie Burger,Vegetables,1,2010,2,2010
Garden Salad,Salad,Vegetables,1,2010,2,2010
Garden Salad Small,Salad,Vegetables,1,2010,2,2010
Garden Salad Medium,Salad,Vegetables,1,2010,2,2010
Garden Salad Large,Salad,Vegetables,1,2010,2,2010
Garden Salad Extra Large,Salad,Vegetables,1,2010,2,2010
Garden Salad King Size,Salad,Vegetables,1,2010,2,2010
Garden Salad Family Size,Salad,Vegetables,1,2010,2,2010
Grilled Garden Salad,Salad,Vegetables,1,2010,2,2010
Fried Garden Salad,Salad,Vegetables,1,2010,2,2010
Baked Garden Salad,Salad,Vegetables,1,2010,2,2010
Fresh Garden Salad,Salad,Vegetables,1,2010,2,2010
Grilled Garden Salad Small,Salad,Vegetables,1,2010,2,2010
Fried Garden Salad Small,Salad,Vegetables,1,2010,2,2010
Grilled Garden Salad Medium,Salad,Vegetables,1,2010,2,2010
Fried Garden Salad Medium,Salad,Vegetables,1,2010,2,2010
Grilled Garden Salad Large,Salad,Vegetables,1,2010,2,2010
Fried Garden Salad Large,Salad,Vegetables,1,2010,2,2010
Caesar Salad,Salad,Vegetables,1,2010,2,2010
Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Caesar Salad Extra Large,Salad,Vegetables,1,2010,2,2010
Caesar Salad King Size,Salad,Vegetables,1,2010,2,2010
Caesar Salad Family Size,Salad,Vegetables,1,2010,2,2010
Grilled Caesar Salad,Salad,Vegetables,1,2010,2,2010
Fried Caesar Salad,Salad,Vegetables,1,2010,2,2010
Baked Caesar Salad,Salad,Vegetables,1,2010,2,2010
Fresh Caesar Salad,Salad,Vegetables,1,2010,2,2010
Grilled Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Fried Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Grilled Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Fried Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Grilled Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Fried Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad Extra Large,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad King Size,Salad,Vegetables,1,2010,2,2010
Chicken Caesar Salad Family Size,Salad,Vegetables,1,2010,2,2010
Grilled Chicken Caesar Salad,Salad,Vegetables,1,2010,2,2010
Fried Chicken Caesar Salad,Salad,Vegetables,1,2010,2,2010
Baked Chicken Caesar Salad,Salad,Vegetables,1,2010,2,2010
Fresh Chicken Caesar Salad,Salad,Vegetables,1,2010,2,2010
Grilled Chicken Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Fried Chicken Caesar Salad Small,Salad,Vegetables,1,2010,2,2010
Grilled Chicken Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Fried Chicken Caesar Salad Medium,Salad,Vegetables,1,2010,2,2010
Grilled Chicken Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Fried Chicken Caesar Salad Large,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad Small,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad Medium,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad Large,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad Extra Large,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad King Size,Salad,Vegetables,1,2010,2,2010
Apple Pecan Salad Family Size,Salad,Vegetables,1,2010,2,2010
Grilled Apple Pecan Salad,Salad,Vegetables,1,2010,2,2010
Fried Apple Pecan Salad,Salad,Vegetables,1,2010,2,2010
Baked Apple Pecan Salad,Salad,Vegetables,1,2010,2,2010
Fresh Apple Pecan Salad,Salad,Vegetables,1,2010,2,2010
Grilled Apple Pecan Salad Small,Salad,Vegetables,1,2010,2,2010
Fried Apple Pecan Salad Small,Salad,Vegetables,1,2010,2,2010
Grilled Apple Pecan Salad Medium,Salad,Vegetables,1,2010,2,2010
Fried Apple Pecan Salad Medium,Salad,Vegetables,1,2010,2,2010
Grilled Apple Pecan Salad Large,Salad,Vegetables,1,2010,2,2010
Fried Apple Pecan Salad Large,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad Small,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad Medium,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad Large,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad Extra Large,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad King Size,Salad,Vegetables,1,2010,2,2010
Southwest Avocado Salad Family Size,Salad,Vegetables,1,2010,2,2010
Grilled Southwest Avocado Salad,Salad,Vegetables,1,2010,2,2010
Fried Southwest Avocado Salad,Salad,Vegetables,1,2010,2,2010
Baked Southwest Avocado Salad,Salad,Vegetables,1,2010,2,2010
Fresh Southwest Avocado Salad,Salad,Vegetables,1,2010,2,2010
Grilled Southwest Avocado Salad Small,Salad,Vegetables,1,2010,2,2010
Fried Southwest Avocado Salad Small,Salad,Vegetables,1,2010,2,2010
Grilled Southwest Avocado Salad Medium,Salad,Vegetables,1,2010,2,2010
Fried Southwest Avocado Salad Medium,Salad,Vegetables,1,2010,2,2010
Grilled Southwest Avocado Salad Large,Salad,Vegetables,1,2010,2,2010
Fried Southwest Avocado Salad Large,Salad,Vegetables,1,2010,2,2010
Coleslaw Sides,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides Small,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides Medium,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides Large,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides Extra Large,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides King Size,Sides,Vegetables,1,2010,2,2010
Coleslaw Sides Family Size,Sides,Vegetables,1,2010,2,2010
Grilled Coleslaw Sides,Sides,Vegetables,1,2010,2,2010
Fried Coleslaw Sides,Sides,Vegetables,1,2010,2,2010
Baked Coleslaw Sides,Sides,Vegetables,1,2010,2,2010
Fresh Coleslaw Sides,Sides,Vegetables,1,2010,2,2010
Grilled Coleslaw Sides Small,Sides,Vegetables,1,2010,2,2010
Fried Coleslaw Sides Small,Sides,Vegetables,1,2010,2,2010
Grilled Coleslaw Sides Medium,Sides,Vegetables,1,2010,2,2010
Fried Coleslaw Sides Medium,Sides,Vegetables,1,2010,2,2010
Grilled Coleslaw Sides Large,Sides,Vegetables,1,2010,2,2010
Fried Coleslaw Sides Large,Sides,Vegetables,1,2010,2,2010
Corn Sides,Sides,Vegetables,1,2010,2,2010
Corn Sides Small,Sides,Vegetables,1,2010,2,2010
Corn Sides Medium,Sides,Vegetables,1,2010,2,2010
Corn Sides Large,Sides,Vegetables,1,2010,2,2010
Corn Sides Extra Large,Sides,Vegetables,1,2010,2,2010
Corn Sides King Size,Sides,Vegetables,1,2010,2,2010
Corn Sides Family Size,Sides,Vegetables,1,2010,2,2010
Grilled Corn Sides,Sides,Vegetables,1,2010,2,2010
Fried Corn Sides,Sides,Vegetables,1,2010,2,2010
Baked Corn Sides,Sides,Vegetables,1,2010,2,2010
Fresh Corn Sides,Sides,Vegetables,1,2010,2,2010
Grilled Corn Sides Small,Sides,Vegetables,1,2010,2,2010
