menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Fresh BBQ Pork Ribs,Pork Ribs,Pork,,,,,FBPR,PR,P
4-piece BBQ Pork Ribs Small,Pork Ribs,Pork,,,,,4BPRS,PR,P
6-piece BBQ Pork Ribs Small,Pork Ribs,Pork,,,,,6BPRS,PR,P
4-piece BBQ Pork Ribs Medium,Pork Ribs,Pork,,,,,4BPRM,PR,P
6-piece BBQ Pork Ribs Medium,Pork Ribs,Pork,,,,,6BPRM,PR,P
4-piece BBQ Pork Ribs Large,Pork Ribs,Pork,,,,,4BPRL,PR,P
6-piece BBQ Pork Ribs Large,Pork Ribs,Pork,,,,,6BPRL,PR,P
Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,DRPR,PR,P
Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,DRPRS,PR,P
Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,DRPRM,PR,P
Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,DRPRL,PR,P
Dry Rub Pork Ribs Extra Large,Pork Ribs,Pork,,,,,DRPREL,PR,P
Dry Rub Pork Ribs King Size,Pork Ribs,Pork,,,,,DRPRKS,PR,P
Dry Rub Pork Ribs Family Size,Pork Ribs,Pork,,,,,DRPRFS,PR,P
4-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,4DRPR,PR,P
6-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,6DRPR,PR,P
8-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,8DRPR,PR,P
10-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,1DRPR,PR,P
12-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,1DRPR,PR,P
15-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,1DRPR,PR,P
20-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,2DRPR,PR,P
Dry Rub Pork Ribs Combo,Pork Ribs,Pork,,,,,DRPRC,PR,P
Dry Rub Pork Ribs Value Meal,Pork Ribs,Pork,,,,,DRPRVM,PR,P
Dry Rub Pork Ribs Deluxe Meal,Pork Ribs,Pork,,,,,DRPRDM,PR,P
Dry Rub Pork Ribs Family Meal,Pork Ribs,Pork,,,,,DRPRFM,PR,P
Grilled Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,GDRPR,PR,P
Fried Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,FDRPR,PR,P
Baked Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,BDRPR,PR,P
Fresh Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,FDRPR,PR,P
4-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,4DRPRS,PR,P
6-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,6DRPRS,PR,P
4-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,4DRPRM,PR,P
6-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,6DRPRM,PR,P
4-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,4DRPRL,PR,P
6-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,6DRPRL,PR,P
Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,HGPR,PR,P
Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,HGPRS,PR,P
Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,HGPRM,PR,P
Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,HGPRL,PR,P
Honey Glazed Pork Ribs Extra Large,Pork Ribs,Pork,,,,,HGPREL,PR,P
Honey Glazed Pork Ribs King Size,Pork Ribs,Pork,,,,,HGPRKS,PR,P
Honey Glazed Pork Ribs Family Size,Pork Ribs,Pork,,,,,HGPRFS,PR,P
4-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,4HGPR,PR,P
6-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,6HGPR,PR,P
8-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,8HGPR,PR,P
10-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,1HGPR,PR,P
12-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,1HGPR,PR,P
15-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,1HGPR,PR,P
20-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,2HGPR,PR,P
Honey Glazed Pork Ribs Combo,Pork Ribs,Pork,,,,,HGPRC,PR,P
Honey Glazed Pork Ribs Value Meal,Pork Ribs,Pork,,,,,HGPRVM,PR,P
Honey Glazed Pork Ribs Deluxe Meal,Pork Ribs,Pork,,,,,HGPRDM,PR,P
Honey Glazed Pork Ribs Family Meal,Pork Ribs,Pork,,,,,HGPRFM,PR,P
Grilled Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,GHGPR,PR,P
Fried Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,FHGPR,PR,P
Baked Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,BHGPR,PR,P
Fresh Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,FHGPR,PR,P
4-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,4HGPRS,PR,P
6-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,6HGPRS,PR,P
4-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,4HGPRM,PR,P
6-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,6HGPRM,PR,P
4-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,4HGPRL,PR,P
6-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,6HGPRL,PR,P
Original Fish Burger,Fish Burger,Fish,,,,,OFB,FB,F
Original Fish Burger Small,Fish Burger,Fish,,,,,OFBS,FB,F
Original Fish Burger Medium,Fish Burger,Fish,,,,,OFBM,FB,F
Original Fish Burger Large,Fish Burger,Fish,,,,,OFBL,FB,F
Original Fish Burger Extra Large,Fish Burger,Fish,,,,,OFBEL,FB,F
Original Fish Burger King Size,Fish Burger,Fish,,,,,OFBKS,FB,F
Original Fish Burger Family Size,Fish Burger,Fish,,,,,OFBFS,FB,F
Original Fish Burger Combo,Fish Burger,Fish,,,,,OFBC,FB,F
Original Fish Burger Value Meal,Fish Burger,Fish,,,,,OFBVM,FB,F
Original Fish Burger Deluxe Meal,Fish Burger,Fish,,,,,OFBDM,FB,F
Original Fish Burger Family Meal,Fish Burger,Fish,,,,,OFBFM,FB,F
Grilled Original Fish Burger,Fish Burger,Fish,,,,,GOFB,FB,F
Fried Original Fish Burger,Fish Burger,Fish,,,,,FOFB,FB,F
Baked Original Fish Burger,Fish Burger,Fish,,,,,BOFB,FB,F
Fresh Original Fish Burger,Fish Burger,Fish,,,,,FOFB,FB,F
Original Fish Burger on Sesame Bun,Fish Burger,Fish,,,,,OFBoSB,FB,F
Original Fish Burger on Brioche,Fish Burger,Fish,,,,,OFBoB,FB,F
Original Fish Burger on Whole Wheat,Fish Burger,Fish,,,,,OFBoWW,FB,F
Original Fish Burger on Sourdough,Fish Burger,Fish,,,,,OFBoS,FB,F
Original Fish Burger Combo Small,Fish Burger,Fish,,,,,OFBCS,FB,F
Original Fish Burger Value Meal Small,Fish Burger,Fish,,,,,OFBVMS,FB,F
Original Fish Burger Combo Medium,Fish Burger,Fish,,,,,OFBCM,FB,F
Original Fish Burger Value Meal Medium,Fish Burger,Fish,,,,,OFBVMM,FB,F
Original Fish Burger Combo Large,Fish Burger,Fish,,,,,OFBCL,FB,F
Original Fish Burger Value Meal Large,Fish Burger,Fish,,,,,OFBVML,FB,F
Deluxe Fish Burger,Fish Burger,Fish,,,,,DFB,FB,F
Deluxe Fish Burger Small,Fish Burger,Fish,,,,,DFBS,FB,F
Deluxe Fish Burger Medium,Fish Burger,Fish,,,,,DFBM,FB,F
Deluxe Fish Burger Large,Fish Burger,Fish,,,,,DFBL,FB,F
Deluxe Fish Burger Extra Large,Fish Burger,Fish,,,,,DFBEL,FB,F
Deluxe Fish Burger King Size,Fish Burger,Fish,,,,,DFBKS,FB,F
Deluxe Fish Burger Family Size,Fish Burger,Fish,,,,,DFBFS,FB,F
Deluxe Fish Burger Combo,Fish Burger,Fish,,,,,DFBC,FB,F
Deluxe Fish Burger Value Meal,Fish Burger,Fish,,,,,DFBVM,FB,F
Deluxe Fish Burger Deluxe Meal,Fish Burger,Fish,,,,,DFBDM,FB,F
Deluxe Fish Burger Family Meal,Fish Burger,Fish,,,,,DFBFM,FB,F
Grilled Deluxe Fish Burger,Fish Burger,Fish,,,,,GDFB,FB,F
Fried Deluxe Fish Burger,Fish Burger,Fish,,,,,FDFB,FB,F
Baked Deluxe Fish Burger,Fish Burger,Fish,,,,,BDFB,FB,F
Fresh Deluxe Fish Burger,Fish Burger,Fish,,,,,FDFB,FB,F
Deluxe Fish Burger on Sesame Bun,Fish Burger,Fish,,,,,DFBoSB,FB,F
Deluxe Fish Burger on Brioche,Fish Burger,Fish,,,,,DFBoB,FB,F
Deluxe Fish Burger on Whole Wheat,Fish Burger,Fish,,,,,DFBoWW,FB,F
Deluxe Fish Burger on Sourdough,Fish Burger,Fish,,,,,DFBoS,FB,F
Deluxe Fish Burger Combo Small,Fish Burger,Fish,,,,,DFBCS,FB,F
Deluxe Fish Burger Value Meal Small,Fish Burger,Fish,,,,,DFBVMS,FB,F
Deluxe Fish Burger Combo Medium,Fish Burger,Fish,,,,,DFBCM,FB,F
Deluxe Fish Burger Value Meal Medium,Fish Burger,Fish,,,,,DFBVMM,FB,F
Deluxe Fish Burger Combo Large,Fish Burger,Fish,,,,,DFBCL,FB,F
Deluxe Fish Burger Value Meal Large,Fish Burger,Fish,,,,,DFBVML,FB,F
Premium Fish Sandwich,Fish Sandwich,Fish,,,,,PFS,FS,F
Premium Fish Sandwich Small,Fish Sandwich,Fish,,,,,PFSS,FS,F
Premium Fish Sandwich Medium,Fish Sandwich,Fish,,,,,PFSM,FS,F
Premium Fish Sandwich Large,Fish Sandwich,Fish,,,,,PFSL,FS,F
Premium Fish Sandwich Extra Large,Fish Sandwich,Fish,,,,,PFSEL,FS,F
Premium Fish Sandwich King Size,Fish Sandwich,Fish,,,,,PFSKS,FS,F
Premium Fish Sandwich Family Size,Fish Sandwich,Fish,,,,,PFSFS,FS,F
Premium Fish Sandwich Combo,Fish Sandwich,Fish,,,,,PFSC,FS,F
Premium Fish Sandwich Value Meal,Fish Sandwich,Fish,,,,,PFSVM,FS,F
Premium Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,,,,,PFSDM,FS,F
Premium Fish Sandwich Family Meal,Fish Sandwich,Fish,,,,,PFSFM,FS,F
Grilled Premium Fish Sandwich,Fish Sandwich,Fish,,,,,GPFS,FS,F
Fried Premium Fish Sandwich,Fish Sandwich,Fish,,,,,FPFS,FS,F
Baked Premium Fish Sandwich,Fish Sandwich,Fish,,,,,BPFS,FS,F
Fresh Premium Fish Sandwich,Fish Sandwich,Fish,,,,,FPFS,FS,F
Premium Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,,,,,PFSoSB,FS,F
Premium Fish Sandwich on Brioche,Fish Sandwich,Fish,,,,,PFSoB,FS,F
Premium Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,,,,,PFSoWW,FS,F
Premium Fish Sandwich on Sourdough,Fish Sandwich,Fish,,,,,PFSoS,FS,F
Premium Fish Sandwich Combo Small,Fish Sandwich,Fish,,,,,PFSCS,FS,F
Premium Fish Sandwich Value Meal Small,Fish Sandwich,Fish,,,,,PFSVMS,FS,F
Premium Fish Sandwich Combo Medium,Fish Sandwich,Fish,,,,,PFSCM,FS,F
Premium Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,,,,,PFSVMM,FS,F
Premium Fish Sandwich Combo Large,Fish Sandwich,Fish,,,,,PFSCL,FS,F
Premium Fish Sandwich Value Meal Large,Fish Sandwich,Fish,,,,,PFSVML,FS,F
Classic Fish Sandwich,Fish Sandwich,Fish,,,,,CFS,FS,F
Classic Fish Sandwich Small,Fish Sandwich,Fish,,,,,CFSS,FS,F
Classic Fish Sandwich Medium,Fish Sandwich,Fish,,,,,CFSM,FS,F
Classic Fish Sandwich Large,Fish Sandwich,Fish,,,,,CFSL,FS,F
Classic Fish Sandwich Extra Large,Fish Sandwich,Fish,,,,,CFSEL,FS,F
Classic Fish Sandwich King Size,Fish Sandwich,Fish,,,,,CFSKS,FS,F
Classic Fish Sandwich Family Size,Fish Sandwich,Fish,,,,,CFSFS,FS,F
Classic Fish Sandwich Combo,Fish Sandwich,Fish,,,,,CFSC,FS,F
Classic Fish Sandwich Value Meal,Fish Sandwich,Fish,,,,,CFSVM,FS,F
Classic Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,,,,,CFSDM,FS,F
Classic Fish Sandwich Family Meal,Fish Sandwich,Fish,,,,,CFSFM,FS,F
Grilled Classic Fish Sandwich,Fish Sandwich,Fish,,,,,GCFS,FS,F
Fried Classic Fish Sandwich,Fish Sandwich,Fish,,,,,FCFS,FS,F
Baked Classic Fish Sandwich,Fish Sandwich,Fish,,,,,BCFS,FS,F
Fresh Classic Fish Sandwich,Fish Sandwich,Fish,,,,,FCFS,FS,F
Classic Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,,,,,CFSoSB,FS,F
Classic Fish Sandwich on Brioche,Fish Sandwich,Fish,,,,,CFSoB,FS,F
Classic Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,,,,,CFSoWW,FS,F
Classic Fish Sandwich on Sourdough,Fish Sandwich,Fish,,,,,CFSoS,FS,F
Classic Fish Sandwich Combo Small,Fish Sandwich,Fish,,,,,CFSCS,FS,F
Classic Fish Sandwich Value Meal Small,Fish Sandwich,Fish,,,,,CFSVMS,FS,F
Classic Fish Sandwich Combo Medium,Fish Sandwich,Fish,,,,,CFSCM,FS,F
Classic Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,,,,,CFSVMM,FS,F
Classic Fish Sandwich Combo Large,Fish Sandwich,Fish,,,,,CFSCL,FS,F
Classic Fish Sandwich Value Meal Large,Fish Sandwich,Fish,,,,,CFSVML,FS,F
Grilled Fish Fillet,Fish Fillet,Fish,,,,,GFF,FF,F
Grilled Fish Fillet Small,Fish Fillet,Fish,,,,,GFFS,FF,F
Grilled Fish Fillet Medium,Fish Fillet,Fish,,,,,GFFM,FF,F
Grilled Fish Fillet Large,Fish Fillet,Fish,,,,,GFFL,FF,F
Grilled Fish Fillet Extra Large,Fish Fillet,Fish,,,,,GFFEL,FF,F
Grilled Fish Fillet King Size,Fish Fillet,Fish,,,,,GFFKS,FF,F
Grilled Fish Fillet Family Size,Fish Fillet,Fish,,,,,GFFFS,FF,F
Grilled Fish Fillet Combo,Fish Fillet,Fish,,,,,GFFC,FF,F
Grilled Fish Fillet Value Meal,Fish Fillet,Fish,,,,,GFFVM,FF,F
Grilled Fish Fillet Deluxe Meal,Fish Fillet,Fish,,,,,GFFDM,FF,F
Grilled Fish Fillet Family Meal,Fish Fillet,Fish,,,,,GFFFM,FF,F
Grilled Grilled Fish Fillet,Fish Fillet,Fish,,,,,GGFF,FF,F
Fried Grilled Fish Fillet,Fish Fillet,Fish,,,,,FGFF,FF,F
Baked Grilled Fish Fillet,Fish Fillet,Fish,,,,,BGFF,FF,F
Fresh Grilled Fish Fillet,Fish Fillet,Fish,,,,,FGFF,FF,F
Grilled Fish Fillet on Sesame Bun,Fish Fillet,Fish,,,,,GFFoSB,FF,F
Grilled Fish Fillet on Brioche,Fish Fillet,Fish,,,,,GFFoB,FF,F
Grilled Fish Fillet on Whole Wheat,Fish Fillet,Fish,,,,,GFFoWW,FF,F
Grilled Fish Fillet on Sourdough,Fish Fillet,Fish,,,,,GFFoS,FF,F
Grilled Fish Fillet Combo Small,Fish Fillet,Fish,,,,,GFFCS,FF,F
Grilled Fish Fillet Value Meal Small,Fish Fillet,Fish,,,,,GFFVMS,FF,F
Grilled Fish Fillet Combo Medium,Fish Fillet,Fish,,,,,GFFCM,FF,F
Grilled Fish Fillet Value Meal Medium,Fish Fillet,Fish,,,,,GFFVMM,FF,F
Grilled Fish Fillet Combo Large,Fish Fillet,Fish,,,,,GFFCL,FF,F
Grilled Fish Fillet Value Meal Large,Fish Fillet,Fish,,,,,GFFVML,FF,F
Battered Fish Fillet,Fish Fillet,Fish,,,,,BFF,FF,F
Battered Fish Fillet Small,Fish Fillet,Fish,,,,,BFFS,FF,F
Battered Fish Fillet Medium,Fish Fillet,Fish,,,,,BFFM,FF,F
Battered Fish Fillet Large,Fish Fillet,Fish,,,,,BFFL,FF,F
Battered Fish Fillet Extra Large,Fish Fillet,Fish,,,,,BFFEL,FF,F
Battered Fish Fillet King Size,Fish Fillet,Fish,,,,,BFFKS,FF,F
Battered Fish Fillet Family Size,Fish Fillet,Fish,,,,,BFFFS,FF,F
Battered Fish Fillet Combo,Fish Fillet,Fish,,,,,BFFC,FF,F
Battered Fish Fillet Value Meal,Fish Fillet,Fish,,,,,BFFVM,FF,F
Battered Fish Fillet Deluxe Meal,Fish Fillet,Fish,,,,,BFFDM,FF,F
Battered Fish Fillet Family Meal,Fish Fillet,Fish,,,,,BFFFM,FF,F
Grilled Battered Fish Fillet,Fish Fillet,Fish,,,,,GBFF,FF,F
Fried Battered Fish Fillet,Fish Fillet,Fish,,,,,FBFF,FF,F
Baked Battered Fish Fillet,Fish Fillet,Fish,,,,,BBFF,FF,F
Fresh Battered Fish Fillet,Fish Fillet,Fish,,,,,FBFF,FF,F
Battered Fish Fillet on Sesame Bun,Fish Fillet,Fish,,,,,BFFoSB,FF,F
Battered Fish Fillet on Brioche,Fish Fillet,Fish,,,,,BFFoB,FF,F
Battered Fish Fillet on Whole Wheat,Fish Fillet,Fish,,,,,BFFoWW,FF,F
Battered Fish Fillet on Sourdough,Fish Fillet,Fish,,,,,BFFoS,FF,F
Battered Fish Fillet Combo Small,Fish Fillet,Fish,,,,,BFFCS,FF,F
Battered Fish Fillet Value Meal Small,Fish Fillet,Fish,,,,,BFFVMS,FF,F
Battered Fish Fillet Combo Medium,Fish Fillet,Fish,,,,,BFFCM,FF,F
Battered Fish Fillet Value Meal Medium,Fish Fillet,Fish,,,,,BFFVMM,FF,F
Battered Fish Fillet Combo Large,Fish Fillet,Fish,,,,,BFFCL,FF,F
Battered Fish Fillet Value Meal Large,Fish Fillet,Fish,,,,,BFFVML,FF,F
Cajun Fish Fillet,Fish Fillet,Fish,,,,,CFF,FF,F
Cajun Fish Fillet Small,Fish Fillet,Fish,,,,,CFFS,FF,F
Cajun Fish Fillet Medium,Fish Fillet,Fish,,,,,CFFM,FF,F
Cajun Fish Fillet Large,Fish Fillet,Fish,,,,,CFFL,FF,F
Cajun Fish Fillet Extra Large,Fish Fillet,Fish,,,,,CFFEL,FF,F
Cajun Fish Fillet King Size,Fish Fillet,Fish,,,,,CFFKS,FF,F
Cajun Fish Fillet Family Size,Fish Fillet,Fish,,,,,CFFFS,FF,F
Cajun Fish Fillet Combo,Fish Fillet,Fish,,,,,CFFC,FF,F
Cajun Fish Fillet Value Meal,Fish Fillet,Fish,,,,,CFFVM,FF,F
Cajun Fish Fillet Deluxe Meal,Fish Fillet,Fish,,,,,CFFDM,FF,F
Cajun Fish Fillet Family Meal,Fish Fillet,Fish,,,,,CFFFM,FF,F
Grilled Cajun Fish Fillet,Fish Fillet,Fish,,,,,GCFF,FF,F
Fried Cajun Fish Fillet,Fish Fillet,Fish,,,,,FCFF,FF,F
Baked Cajun Fish Fillet,Fish Fillet,Fish,,,,,BCFF,FF,F
Fresh Cajun Fish Fillet,Fish Fillet,Fish,,,,,FCFF,FF,F
Cajun Fish Fillet on Sesame Bun,Fish Fillet,Fish,,,,,CFFoSB,FF,F
Cajun Fish Fillet on Brioche,Fish Fillet,Fish,,,,,CFFoB,FF,F
Cajun Fish Fillet on Whole Wheat,Fish Fillet,Fish,,,,,CFFoWW,FF,F
Cajun Fish Fillet on Sourdough,Fish Fillet,Fish,,,,,CFFoS,FF,F
Cajun Fish Fillet Combo Small,Fish Fillet,Fish,,,,,CFFCS,FF,F
Cajun Fish Fillet Value Meal Small,Fish Fillet,Fish,,,,,CFFVMS,FF,F
Cajun Fish Fillet Combo Medium,Fish Fillet,Fish,,,,,CFFCM,FF,F
Cajun Fish Fillet Value Meal Medium,Fish Fillet,Fish,,,,,CFFVMM,FF,F
Cajun Fish Fillet Combo Large,Fish Fillet,Fish,,,,,CFFCL,FF,F
Cajun Fish Fillet Value Meal Large,Fish Fillet,Fish,,,,,CFFVML,FF,F
Plant-Based Veggie Burger,Veggie Burger,Vegetables,,,,,PVB,VB,V
Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,,,,,PVBS,VB,V
Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,,,,,PVBM,VB,V
Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,,,,,PVBL,VB,V
Plant-Based Veggie Burger Extra Large,Veggie Burger,Vegetables,,,,,PVBEL,VB,V
Plant-Based Veggie Burger King Size,Veggie Burger,Vegetables,,,,,PVBKS,VB,V
Plant-Based Veggie Burger Family Size,Veggie Burger,Vegetables,,,,,PVBFS,VB,V
Grilled Plant-Based Veggie Burger,Veggie Burger,Vegetables,,,,,GPVB,VB,V
Fried Plant-Based Veggie Burger,Veggie Burger,Vegetables,,,,,FPVB,VB,V
Baked Plant-Based Veggie Burger,Veggie Burger,Vegetables,,,,,BPVB,VB,V
Fresh Plant-Based Veggie Burger,Veggie Burger,Vegetables,,,,,FPVB,VB,V
Grilled Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,,,,,GPVBS,VB,V
Fried Plant-Based Veggie Burger Small,Veggie Burger,Vegetables,,,,,FPVBS,VB,V
Grilled Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,,,,,GPVBM,VB,V
Fried Plant-Based Veggie Burger Medium,Veggie Burger,Vegetables,,,,,FPVBM,VB,V
Grilled Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,,,,,GPVBL,VB,V
Fried Plant-Based Veggie Burger Large,Veggie Burger,Vegetables,,,,,FPVBL,VB,V
Garden Veggie Burger,Veggie Burger,Vegetables,,,,,GVB,VB,V
Garden Veggie Burger Small,Veggie Burger,Vegetables,,,,,GVBS,VB,V
Garden Veggie Burger Medium,Veggie Burger,Vegetables,,,,,GVBM,VB,V
Garden Veggie Burger Large,Veggie Burger,Vegetables,,,,,GVBL,VB,V
Garden Veggie Burger Extra Large,Veggie Burger,Vegetables,,,,,GVBEL,VB,V
Garden Veggie Burger King Size,Veggie Burger,Vegetables,,,,,GVBKS,VB,V
Garden Veggie Burger Family Size,Veggie Burger,Vegetables,,,,,GVBFS,VB,V
Grilled Garden Veggie Burger,Veggie Burger,Vegetables,,,,,GGVB,VB,V
Fried Garden Veggie Burger,Veggie Burger,Vegetables,,,,,FGVB,VB,V
Baked Garden Veggie Burger,Veggie Burger,Vegetables,,,,,BGVB,VB,V
Fresh Garden Veggie Burger,Veggie Burger,Vegetables,,,,,FGVB,VB,V
Grilled Garden Veggie Burger Small,Veggie Burger,Vegetables,,,,,GGVBS,VB,V
Fried Garden Veggie Burger Small,Veggie Burger,Vegetables,,,,,FGVBS,VB,V
Grilled Garden Veggie Burger Medium,Veggie Burger,Vegetables,,,,,GGVBM,VB,V
Fried Garden Veggie Burger Medium,Veggie Burger,Vegetables,,,,,FGVBM,VB,V
Grilled Garden Veggie Burger Large,Veggie Burger,Vegetables,,,,,GGVBL,VB,V
Fried Garden Veggie Burger Large,Veggie Burger,Vegetables,,,,,FGVBL,VB,V
Garden Salad,Salad,Vegetables,,,,,GS,S,V
Garden Salad Small,Salad,Vegetables,,,,,GSS,S,V
Garden Salad Medium,Salad,Vegetables,,,,,GSM,S,V
Garden Salad Large,Salad,Vegetables,,,,,GSL,S,V
Garden Salad Extra Large,Salad,Vegetables,,,,,GSEL,S,V
Garden Salad King Size,Salad,Vegetables,,,,,GSKS,S,V
Garden Salad Family Size,Salad,Vegetables,,,,,GSFS,S,V
Grilled Garden Salad,Salad,Vegetables,,,,,GGS,S,V
Fried Garden Salad,Salad,Vegetables,,,,,FGS,S,V
Baked Garden Salad,Salad,Vegetables,,,,,BGS,S,V
Fresh Garden Salad,Salad,Vegetables,,,,,FGS,S,V
Grilled Garden Salad Small,Salad,Vegetables,,,,,GGSS,S,V
Fried Garden Salad Small,Salad,Vegetables,,,,,FGSS,S,V
Grilled Garden Salad Medium,Salad,Vegetables,,,,,GGSM,S,V
Fried Garden Salad Medium,Salad,Vegetables,,,,,FGSM,S,V
Grilled Garden Salad Large,Salad,Vegetables,,,,,GGSL,S,V
Fried Garden Salad Large,Salad,Vegetables,,,,,FGSL,S,V
Caesar Salad,Salad,Vegetables,,,,,CS,S,V
Caesar Salad Small,Salad,Vegetables,,,,,CSS,S,V
Caesar Salad Medium,Salad,Vegetables,,,,,CSM,S,V
Caesar Salad Large,Salad,Vegetables,,,,,CSL,S,V
Caesar Salad Extra Large,Salad,Vegetables,,,,,CSEL,S,V
Caesar Salad King Size,Salad,Vegetables,,,,,CSKS,S,V
Caesar Salad Family Size,Salad,Vegetables,,,,,CSFS,S,V
Grilled Caesar Salad,Salad,Vegetables,,,,,GCS,S,V
Fried Caesar Salad,Salad,Vegetables,,,,,FCS,S,V
Baked Caesar Salad,Salad,Vegetables,,,,,BCS,S,V
Fresh Caesar Salad,Salad,Vegetables,,,,,FCS,S,V
Grilled Caesar Salad Small,Salad,Vegetables,,,,,GCSS,S,V
Fried Caesar Salad Small,Salad,Vegetables,,,,,FCSS,S,V
Grilled Caesar Salad Medium,Salad,Vegetables,,,,,GCSM,S,V
Fried Caesar Salad Medium,Salad,Vegetables,,,,,FCSM,S,V
Grilled Caesar Salad Large,Salad,Vegetables,,,,,GCSL,S,V
Fried Caesar Salad Large,Salad,Vegetables,,,,,FCSL,S,V
Chicken Caesar Salad,Salad,Vegetables,,,,,CCS,S,V
Chicken Caesar Salad Small,Salad,Vegetables,,,,,CCSS,S,V
Chicken Caesar Salad Medium,Salad,Vegetables,,,,,CCSM,S,V
Chicken Caesar Salad Large,Salad,Vegetables,,,,,CCSL,S,V
Chicken Caesar Salad Extra Large,Salad,Vegetables,,,,,CCSEL,S,V
Chicken Caesar Salad King Size,Salad,Vegetables,,,,,CCSKS,S,V
Chicken Caesar Salad Family Size,Salad,Vegetables,,,,,CCSFS,S,V
Grilled Chicken Caesar Salad,Salad,Vegetables,,,,,GCCS,S,V
Fried Chicken Caesar Salad,Salad,Vegetables,,,,,FCCS,S,V
Baked Chicken Caesar Salad,Salad,Vegetables,,,,,BCCS,S,V
Fresh Chicken Caesar Salad,Salad,Vegetables,,,,,FCCS,S,V
Grilled Chicken Caesar Salad Small,Salad,Vegetables,,,,,GCCSS,S,V
Fried Chicken Caesar Salad Small,Salad,Vegetables,,,,,FCCSS,S,V
Grilled Chicken Caesar Salad Medium,Salad,Vegetables,,,,,GCCSM,S,V
Fried Chicken Caesar Salad Medium,Salad,Vegetables,,,,,FCCSM,S,V
Grilled Chicken Caesar Salad Large,Salad,Vegetables,,,,,GCCSL,S,V
Fried Chicken Caesar Salad Large,Salad,Vegetables,,,,,FCCSL,S,V
Apple Pecan Salad,Salad,Vegetables,,,,,APS,S,V
Apple Pecan Salad Small,Salad,Vegetables,,,,,APSS,S,V
Apple Pecan Salad Medium,Salad,Vegetables,,,,,APSM,S,V
Apple Pecan Salad Large,Salad,Vegetables,,,,,APSL,S,V
